,0
5797,0
5798,1
5799,0
5800,1
5801,0
5802,1
5803,0
5804,1
5805,0
5806,0
5807,1
5808,0
5809,1
5810,0
5811,1
5812,0
5813,1
5814,0
5815,1
5816,0
5817,1
5818,0
5819,1
5820,0
5821,1
5822,0
5823,0
5824,1
5825,0
5826,1
5827,0
5828,1
5829,0
5830,1
5831,0
5832,1
5833,0
5834,1
5835,0
5836,1
5837,0
5838,1
5839,0
5840,1
5841,0
5842,1
5843,0
5844,1
5845,0
5846,1
5847,0
5848,1
5849,0
5850,1
5851,0
5852,1
5853,0
5854,1
5855,0
5856,1
5857,0
5858,1
5859,0
5860,1
5861,0
5862,1
5863,0
5864,1
5865,0
5866,1
5867,0
5868,1
5869,0
5870,1
5871,0
5872,1
5873,0
5874,1
5875,0
5876,1
5877,0
5878,1
5879,0
5880,1
5881,0
5882,1
5883,0
5884,1
5885,0
5886,1
5887,0
5888,1
5889,0
5890,1
5891,0
5892,1
5893,0
5894,1
5895,0
5896,1
5897,0
5898,1
5899,0
5900,1
5901,0
5902,1
5903,0
5904,1
5905,0
5906,1
5907,0
5908,1
5909,0
5910,1
5911,0
5912,1
5913,0
5914,1
5915,0
5916,1
5917,0
5918,1
5919,0
5920,1
5921,0
5922,1
5923,0
5924,1
5925,0
5926,1
5927,0
5928,1
5929,0
5930,1
5931,0
5932,1
5933,0
5934,1
5935,0
5936,1
5937,0
5938,1
5939,0
5940,1
5941,0
5942,1
5943,0
5944,1
5945,0
5946,1
5947,0
5948,1
5949,0
5950,1
5951,0
5952,1
5953,0
5954,1
5955,0
5956,1
5957,0
5958,1
5959,0
5960,1
5961,0
5962,1
5963,0
5964,1
5965,0
5966,1
5967,0
5968,1
5969,0
5970,1
5971,0
5972,1
5973,0
5974,1
5975,0
5976,1
5977,0
5978,1
5979,0
5980,1
5981,0
5982,1
5983,0
5984,1
5985,0
5986,1
5987,0
5988,1
5989,0
5990,1
5991,0
5992,1
5993,0
5994,1
5995,0
5996,1
5997,0
5998,1
5999,0
6000,1
6001,0
6002,1
6003,0
6004,1
6005,0
6006,1
6007,0
6008,1
6009,0
6010,1
6011,0
6012,1
6013,0
6014,1
6015,0
6016,1
6017,0
6018,1
6019,0
6020,1
6021,0
6022,1
6023,0
6024,1
6025,0
6026,1
6027,0
6028,1
6029,0
6030,1
6031,0
6032,1
6033,0
6034,1
6035,0
6036,1
6037,0
6038,1
6039,0
6040,1
6041,0
6042,1
6043,0
6044,1
6045,0
6046,1
6047,0
6048,1
6049,0
6050,1
6051,0
6052,1
6053,0
6054,1
6055,0
6056,1
6057,0
6058,1
6059,0
6060,1
6061,0
6062,1
6063,0
6064,1
6065,0
6066,1
6067,0
6068,1
6069,0
6070,1
6071,0
6072,1
6073,0
6074,1
6075,0
6076,1
6077,0
6078,1
6079,0
6080,1
6081,0
6082,1
6083,0
6084,1
6085,0
6086,1
6087,0
6088,1
6089,0
6090,1
6091,0
6092,1
6093,0
6094,1
6095,0
6096,1
6097,0
6098,1
6099,0
6100,1
6101,0
6102,1
6103,0
6104,1
6105,0
6106,1
6107,0
6108,1
6109,0
6110,1
6111,0
6112,1
6113,0
6114,1
6115,0
6116,1
6117,0
6118,1
6119,0
6120,1
6121,0
6122,1
6123,0
6124,1
6125,0
6126,1
6127,0
6128,1
6129,0
6130,1
6131,0
6132,1
6133,0
6134,1
6135,0
6136,1
6137,0
6138,1
6139,0
6140,1
6141,0
6142,1
6143,0
6144,1
6145,0
6146,1
6147,0
6148,1
6149,0
6150,1
6151,0
6152,1
6153,0
6154,1
6155,0
6156,1
6157,0
6158,1
6159,0
6160,1
6161,0
6162,1
6163,0
6164,1
6165,0
6166,1
6167,0
6168,1
6169,0
6170,1
6171,0
6172,1
6173,0
6174,1
6175,0
6176,1
6177,0
6178,1
6179,0
6180,1
6181,0
6182,1
6183,0
6184,1
6185,0
6186,1
6187,0
6188,1
6189,0
6190,1
6191,0
6192,1
6193,0
6194,1
6195,0
6196,1
6197,0
6198,1
6199,0
6200,1
6201,0
6202,1
6203,0
6204,1
6205,0
6206,1
6207,0
6208,1
6209,0
6210,1
6211,0
6212,1
6213,0
6214,1
6215,0
6216,1
6217,0
6218,1
6219,0
6220,1
6221,0
6222,1
6223,0
6224,1
6225,0
6226,1
6227,0
6228,1
6229,0
6230,1
6231,0
6232,1
6233,0
6234,1
6235,0
6236,1
6237,0
6238,1
6239,0
6240,1
6241,0
6242,1
6243,0
6244,1
6245,0
6246,1
6247,0
6248,1
6249,0
6250,1
6251,0
6252,1
6253,0
6254,1
6255,0
6256,1
6257,0
6258,1
6259,0
6260,1
6261,0
6262,1
6263,0
6264,1
6265,0
6266,1
6267,0
6268,1
6269,0
6270,1
6271,0
6272,1
6273,0
6274,1
6275,0
6276,1
6277,0
6278,1
6279,0
6280,1
6281,0
6282,1
6283,0
6284,1
6285,0
6286,1
6287,0
6288,1
6289,0
6290,1
6291,0
6292,1
6293,0
6294,1
6295,0
6296,1
6297,0
6298,1
6299,0
6300,1
6301,0
6302,1
6303,0
6304,1
6305,0
6306,1
6307,0
6308,1
6309,0
6310,1
6311,0
6312,1
6313,0
6314,1
6315,0
6316,1
6317,0
6318,1
6319,0
6320,1
6321,0
6322,1
6323,0
6324,1
6325,0
6326,1
6327,0
6328,1
6329,0
6330,1
6331,0
6332,1
6333,0
6334,1
6335,0
6336,1
6337,0
6338,1
6339,0
6340,1
6341,0
6342,1
6343,1
6344,0
6345,1
6346,0
6347,1
6348,0
6349,1
6350,0
6351,1
6352,0
6353,1
6354,0
6355,1
6356,0
6357,1
6358,0
6359,1
6360,0
6361,1
6362,0
6363,1
6364,0
6365,1
6366,0
6367,1
6368,0
6369,1
6370,0
6371,1
6372,0
6373,1
6374,0
6375,1
6376,0
6377,1
6378,0
6379,1
6380,0
6381,1
6382,0
6383,1
6384,0
6385,1
6386,0
6387,1
6388,0
6389,1
6390,0
6391,1
6392,0
6393,1
6394,0
6395,1
6396,0
6397,1
6398,0
6399,1
6400,0
6401,0
6402,1
6403,0
6404,1
6405,0
6406,1
6407,0
6408,1
6409,0
6410,1
6411,0
6412,1
6413,0
6414,1
6415,0
6416,1
6417,0
6418,1
6419,0
6420,1
6421,0
6422,1
6423,0
6424,1
6425,0
6426,1
6427,0
6428,1
6429,0
6430,1
6431,0
6432,1
6433,0
6434,1
6435,0
6436,1
6437,0
6438,1
6439,0
6440,1
6441,0
6442,1
6443,0
6444,1
6445,0
6446,1
6447,0
6448,1
6449,0
6450,1
6451,0
6452,1
6453,0
6454,1
6455,0
6456,1
6457,0
6458,1
6459,0
6460,1
6461,0
6462,1
6463,0
6464,1
6465,0
6466,1
6467,0
6468,0
6469,1
6470,0
6471,1
6472,0
6473,1
6474,0
6475,0
6476,1
6477,0
6478,1
6479,0
6480,1
6481,0
6482,1
6483,0
6484,1
6485,0
6486,1
6487,0
6488,1
6489,0
6490,1
6491,0
6492,1
6493,0
6494,1
6495,0
6496,1
6497,0
6498,1
6499,0
6500,1
6501,0
6502,1
6503,0
6504,1
6505,0
6506,1
6507,0
6508,1
6509,0
6510,1
6511,0
6512,1
6513,0
6514,1
6515,0
6516,1
6517,0
6518,1
6519,0
6520,1
6521,0
6522,1
6523,0
6524,1
6525,0
6526,1
6527,0
6528,1
6529,0
6530,1
6531,0
6532,1
6533,0
6534,1
6535,0
6536,1
6537,0
6538,1
6539,0
6540,1
6541,0
6542,1
6543,0
6544,1
6545,0
6546,1
6547,0
6548,1
6549,0
6550,1
6551,0
6552,1
6553,0
6554,1
6555,0
6556,0
6557,1
6558,0
6559,1
6560,1
6561,0
6562,1
6563,0
6564,1
6565,0
6566,1
6567,0
6568,1
6569,0
6570,1
6571,0
6572,1
6573,0
6574,1
6575,0
6576,1
6577,0
6578,1
6579,0
6580,1
6581,0
6582,1
6583,0
6584,1
6585,0
6586,1
6587,0
6588,1
6589,0
6590,1
6591,0
6592,1
6593,0
6594,1
6595,0
6596,1
6597,0
6598,1
6599,0
6600,1
6601,0
6602,0
6603,1
6604,0
6605,1
6606,0
6607,1
6608,0
6609,1
6610,0
6611,1
6612,0
6613,1
6614,0
6615,1
6616,0
6617,1
6618,0
6619,1
6620,0
6621,1
6622,0
6623,1
6624,0
6625,1
6626,0
6627,1
6628,0
6629,1
6630,0
6631,1
6632,0
6633,1
6634,0
6635,1
6636,0
6637,1
6638,0
6639,1
6640,0
6641,1
6642,0
6643,1
6644,0
6645,1
6646,0
6647,1
6648,0
6649,1
6650,0
6651,1
6652,0
6653,1
6654,0
6655,1
6656,0
6657,1
6658,0
6659,1
6660,0
6661,1
6662,0
6663,1
6664,1
6665,0
6666,1
6667,0
6668,1
6669,0
6670,1
6671,0
6672,1
6673,0
6674,1
6675,0
6676,1
6677,0
6678,1
6679,0
6680,1
6681,1
6682,0
6683,1
6684,0
6685,1
6686,0
6687,1
6688,0
6689,1
6690,0
6691,1
6692,0
6693,1
6694,0
6695,1
6696,0
6697,1
6698,0
6699,1
6700,0
6701,1
6702,0
6703,1
6704,0
6705,1
6706,0
6707,1
6708,0
6709,1
6710,0
6711,1
6712,0
6713,1
6714,0
6715,1
6716,0
6717,1
6718,0
6719,1
6720,0
6721,1
6722,0
6723,1
6724,0
6725,1
6726,0
6727,1
6728,0
6729,1
6730,0
6731,0
6732,1
6733,0
6734,1
6735,0
6736,1
6737,0
6738,1
6739,0
6740,1
6741,0
6742,1
6743,0
6744,1
6745,0
6746,1
6747,0
6748,1
6749,0
6750,1
6751,0
6752,1
6753,0
6754,1
6755,0
6756,1
6757,0
6758,1
6759,0
6760,1
6761,0
6762,1
6763,0
6764,1
6765,0
6766,1
6767,0
6768,1
6769,0
6770,1
6771,0
6772,1
6773,0
6774,1
6775,0
6776,1
6777,0
6778,1
6779,0
6780,1
6781,0
6782,1
6783,0
6784,1
6785,0
6786,1
6787,0
6788,1
6789,0
6790,1
6791,0
6792,1
6793,0
6794,1
6795,0
6796,1
6797,0
6798,1
6799,0
6800,1
6801,0
6802,1
6803,0
6804,1
6805,0
6806,1
6807,0
6808,1
6809,0
6810,1
6811,0
6812,1
6813,0
6814,1
6815,0
6816,1
6817,0
6818,1
6819,0
6820,1
6821,0
6822,1
6823,0
6824,1
6825,0
6826,1
6827,0
6828,1
6829,0
6830,1
6831,0
6832,1
6833,0
6834,1
6835,0
6836,1
6837,0
6838,1
6839,0
6840,1
6841,0
6842,1
6843,0
6844,1
6845,0
6846,1
6847,0
6848,1
6849,0
6850,1
6851,0
6852,1
6853,0
6854,1
6855,0
6856,1
6857,0
6858,1
6859,0
6860,1
6861,0
6862,1
6863,0
6864,1
6865,0
6866,1
6867,0
6868,1
6869,0
6870,1
6871,0
6872,1
6873,0
6874,1
6875,0
6876,1
6877,0
6878,1
6879,0
6880,1
6881,0
6882,1
6883,0
6884,1
6885,0
6886,1
6887,0
6888,1
6889,0
6890,1
6891,0
6892,1
6893,0
6894,1
6895,0
6896,1
6897,0
6898,1
6899,0
6900,1
6901,0
6902,1
6903,0
6904,1
6905,0
6906,1
6907,0
6908,1
6909,0
6910,1
6911,0
6912,0
6913,1
6914,0
6915,1
6916,0
6917,1
6918,0
6919,1
6920,0
6921,1
6922,1
6923,0
6924,1
6925,0
6926,1
6927,0
6928,1
6929,0
6930,1
6931,0
6932,1
6933,0
6934,1
6935,0
6936,1
6937,0
6938,1
6939,0
6940,1
6941,0
6942,1
6943,0
6944,1
6945,0
6946,1
6947,0
6948,1
6949,0
6950,1
6951,0
6952,1
6953,0
6954,1
6955,0
6956,1
6957,0
6958,1
6959,0
6960,1
6961,0
6962,1
6963,0
6964,1
6965,0
6966,1
6967,0
6968,1
6969,0
6970,1
6971,0
6972,1
6973,0
6974,1
6975,0
6976,1
6977,0
6978,1
6979,0
6980,1
6981,0
6982,1
6983,0
6984,1
6985,0
6986,1
6987,0
6988,1
6989,0
6990,1
6991,0
6992,1
6993,0
6994,1
6995,0
6996,1
6997,0
6998,1
6999,0
7000,1
7001,0
7002,1
7003,0
7004,1
7005,0
7006,1
7007,0
7008,1
7009,0
7010,1
7011,0
7012,1
7013,0
7014,1
7015,0
7016,1
7017,0
7018,1
7019,0
7020,1
7021,0
7022,1
7023,0
7024,1
7025,0
7026,1
7027,1
7028,0
7029,1
7030,0
7031,1
7032,0
7033,1
7034,1
7035,0
7036,1
7037,0
7038,1
7039,0
7040,1
7041,0
7042,1
7043,0
7044,1
7045,0
7046,1
7047,0
7048,1
7049,0
7050,1
7051,0
7052,1
7053,0
7054,1
7055,0
7056,1
7057,0
7058,1
7059,0
7060,1
7061,0
7062,1
7063,0
7064,1
7065,0
7066,1
7067,0
7068,1
7069,0
7070,1
7071,0
7072,1
7073,0
7074,1
7075,0
7076,1
7077,0
7078,1
7079,0
7080,1
7081,0
7082,1
7083,0
7084,1
7085,0
7086,1
7087,0
7088,1
7089,0
7090,1
7091,0
7092,1
7093,0
7094,1
7095,0
7096,1
7097,0
7098,0
7099,1
7100,0
7101,1
7102,0
7103,1
7104,0
7105,1
7106,0
7107,1
7108,0
7109,1
7110,0
7111,1
7112,0
7113,1
7114,0
7115,1
7116,0
7117,1
7118,0
7119,1
7120,0
7121,1
7122,0
7123,1
7124,0
7125,1
7126,0
7127,1
7128,0
7129,1
7130,0
7131,1
7132,0
7133,1
7134,0
7135,1
7136,0
7137,1
7138,0
7139,1
7140,0
7141,1
7142,0
7143,1
7144,0
7145,1
7146,0
7147,1
7148,0
7149,1
7150,0
7151,1
7152,0
7153,1
7154,0
7155,1
7156,0
7157,1
7158,0
7159,1
7160,0
7161,1
7162,0
7163,1
7164,0
7165,1
7166,0
7167,1
7168,0
7169,1
7170,0
7171,1
7172,0
7173,1
7174,0
7175,1
7176,0
7177,1
7178,0
7179,1
7180,0
7181,1
7182,0
7183,1
7184,0
7185,1
7186,0
7187,1
7188,0
7189,1
7190,0
7191,1
7192,0
7193,1
7194,0
7195,1
7196,0
7197,1
7198,0
7199,1
7200,0
7201,1
7202,0
7203,1
7204,0
7205,1
7206,0
7207,1
7208,0
7209,1
7210,0
7211,1
7212,0
7213,1
7214,0
7215,1
7216,0
7217,1
7218,0
7219,1
7220,0
7221,1
7222,0
7223,1
7224,0
7225,1
7226,0
7227,1
7228,0
7229,1
7230,0
7231,1
7232,0
7233,1
7234,0
7235,1
7236,0
7237,1
7238,0
7239,1
7240,0
7241,1
7242,0
7243,1
7244,0
7245,1
7246,0
7247,1
7248,0
7249,1
7250,0
7251,1
7252,0
7253,1
7254,0
7255,1
7256,0
7257,1
7258,0
7259,1
7260,0
7261,1
7262,0
7263,1
7264,0
7265,1
7266,0
7267,1
7268,0
7269,1
7270,0
7271,1
7272,0
7273,1
7274,0
7275,1
7276,0
7277,1
7278,0
7279,1
7280,0
7281,1
7282,0
7283,1
7284,0
7285,1
7286,0
7287,1
7288,0
7289,1
7290,0
7291,1
7292,0
7293,1
7294,0
7295,1
7296,0
7297,1
7298,0
7299,1
7300,0
7301,1
7302,0
7303,1
7304,0
7305,1
7306,0
7307,1
7308,0
7309,1
7310,0
7311,1
7312,0
7313,1
7314,0
7315,1
7316,0
7317,1
7318,0
7319,1
7320,0
7321,1
7322,0
7323,1
7324,0
7325,1
7326,0
7327,0
7328,1
7329,0
7330,1
7331,0
7332,1
7333,0
7334,1
7335,0
7336,1
7337,0
7338,1
7339,0
7340,1
7341,0
7342,1
7343,0
7344,1
7345,0
7346,1
7347,0
7348,1
7349,0
7350,1
7351,0
7352,1
7353,0
7354,1
7355,0
7356,1
7357,0
7358,1
7359,0
7360,1
7361,0
7362,1
7363,0
7364,1
7365,0
7366,1
7367,0
7368,1
7369,0
7370,1
7371,0
7372,1
7373,0
7374,1
7375,0
7376,1
7377,0
7378,1
7379,0
7380,1
7381,0
7382,1
7383,0
7384,1
7385,0
7386,1
7387,0
7388,1
7389,0
7390,1
7391,0
7392,1
7393,0
7394,1
7395,0
7396,1
7397,0
7398,0
7399,1
7400,0
7401,1
7402,0
7403,1
7404,0
7405,1
7406,0
7407,1
7408,0
7409,1
7410,0
7411,1
7412,0
7413,1
7414,0
7415,1
7416,0
7417,1
7418,0
7419,1
7420,0
7421,1
7422,0
7423,1
7424,0
7425,1
7426,0
7427,1
7428,0
7429,1
7430,0
7431,1
7432,0
7433,1
7434,0
7435,1
7436,0
7437,1
7438,0
7439,1
7440,0
7441,1
7442,0
7443,1
7444,0
7445,1
7446,0
7447,1
7448,0
7449,1
7450,0
7451,1
7452,0
7453,1
7454,0
7455,1
7456,0
7457,1
7458,0
7459,1
7460,0
7461,1
7462,0
7463,1
7464,0
7465,1
7466,0
7467,1
7468,0
7469,1
7470,0
7471,1
7472,0
7473,1
7474,0
7475,1
7476,0
7477,1
7478,0
7479,1
7480,0
7481,1
7482,0
7483,1
7484,0
7485,1
7486,0
7487,1
7488,0
7489,1
7490,0
7491,1
7492,0
7493,1
7494,0
7495,1
7496,0
7497,1
7498,0
7499,1
7500,0
7501,1
7502,0
7503,1
7504,0
7505,1
7506,0
7507,1
7508,0
7509,1
7510,0
7511,1
7512,0
7513,1
7514,0
7515,1
7516,0
7517,1
7518,0
7519,1
7520,0
7521,1
7522,0
7523,1
7524,0
7525,1
7526,0
7527,1
7528,0
7529,1
7530,0
7531,1
7532,0
7533,1
7534,0
7535,1
7536,0
7537,1
7538,0
7539,1
7540,0
7541,1
7542,0
7543,1
7544,0
7545,1
7546,0
7547,1
7548,0
7549,1
7550,0
7551,1
7552,0
7553,1
7554,0
7555,1
7556,0
7557,1
7558,0
7559,1
7560,0
7561,1
7562,0
7563,1
7564,0
7565,1
7566,0
7567,1
7568,0
7569,1
7570,0
7571,1
7572,0
7573,1
7574,0
7575,1
7576,0
7577,1
7578,0
7579,1
7580,0
7581,1
7582,0
7583,1
7584,0
7585,1
7586,0
7587,1
7588,0
7589,1
7590,0
7591,1
7592,0
7593,1
7594,0
7595,1
7596,0
7597,1
7598,0
7599,1
7600,0
7601,1
7602,0
7603,1
7604,0
7605,1
7606,0
7607,1
7608,0
7609,1
7610,0
7611,1
7612,0
7613,1
7614,0
7615,1
7616,0
7617,1
7618,0
7619,1
7620,0
7621,1
7622,1
7623,0
7624,1
7625,0
7626,1
7627,0
7628,1
7629,0
7630,1
7631,0
7632,1
7633,0
7634,1
7635,0
7636,1
7637,0
7638,1
7639,0
7640,1
7641,0
7642,1
7643,0
7644,1
7645,0
7646,1
7647,0
7648,1
7649,0
7650,1
7651,0
7652,1
7653,0
7654,1
7655,0
7656,1
7657,0
7658,1
7659,0
7660,1
7661,0
7662,1
7663,0
7664,1
7665,0
7666,1
7667,0
7668,1
7669,0
7670,1
7671,0
7672,1
7673,0
7674,1
7675,0
7676,1
7677,0
7678,1
7679,0
7680,1
7681,0
7682,1
7683,0
7684,1
7685,0
7686,1
7687,0
7688,1
7689,0
7690,1
7691,0
7692,1
7693,0
7694,1
7695,0
7696,1
7697,0
7698,1
7699,0
7700,1
7701,0
7702,1
7703,0
7704,1
7705,0
7706,1
7707,0
7708,1
7709,0
7710,1
7711,0
7712,1
7713,0
7714,1
7715,0
7716,1
7717,0
7718,1
7719,0
7720,1
7721,0
7722,1
7723,0
7724,1
7725,0
7726,1
7727,0
7728,1
7729,0
7730,1
7731,0
7732,1
7733,0
7734,1
7735,0
7736,1
7737,0
7738,1
7739,0
7740,1
7741,0
7742,1
7743,0
7744,1
7745,0
7746,1
7747,0
7748,1
7749,0
7750,1
7751,0
7752,1
7753,0
7754,1
7755,0
7756,1
7757,0
7758,1
7759,0
7760,1
7761,0
7762,1
7763,0
7764,1
7765,0
7766,1
7767,0
7768,1
7769,0
7770,1
7771,0
7772,1
7773,0
7774,1
7775,0
7776,1
7777,0
7778,1
7779,0
7780,1
7781,0
7782,1
7783,0
7784,1
7785,0
7786,1
7787,0
7788,1
7789,0
7790,1
7791,0
7792,1
7793,0
7794,1
7795,0
7796,1
7797,0
7798,1
7799,0
7800,1
7801,0
7802,1
7803,0
7804,1
7805,0
7806,1
7807,0
7808,1
7809,0
7810,1
7811,0
7812,1
7813,0
7814,1
7815,0
7816,1
7817,0
